state	gene	mean	sd	lower	upper
ECM-remodeling	Gene0019	3.30657379973057	0.911211275566768	1.95080903386626	4.45215258053622
ECM-remodeling	Gene0020	1.29307656507926	0.420385427493919	0.755619706354924	1.73329331783287
ECM-remodeling	Gene0021	1.08268241647446	0.50700356963602	0.554216554050037	1.73665388540375
ECM-remodeling	Gene0022	1.1266989402894	0.633467489472383	0.440269111781762	2.08909729168469
ECM-remodeling	Gene0023	3.21920663168098	0.68510231105138	2.59505432652647	4.09957122847589
ECM-remodeling	Gene0024	1.92010963697586	0.778540528577865	1.37109208915438	3.21202948246382
ECM-remodeling	Gene0025	0.936101294697865	0.800400773600533	0.141841246114896	2.24981192189529
ECM-remodeling	Gene0026	1.32506757307833	1.08050570475676	0.239685274207737	2.94977508102805
ECM-remodeling	Gene0027	1.38717129758956	0.911499649138261	0.528556058414454	2.76036912671681
ECM-remodeling	Gene0028	0.935558253584709	0.535124561712892	0.415805231765094	1.78528305811988
ECM-remodeling	Gene0029	1.07106386998183	0.711415573470871	0.0804914392941447	1.90156523874039
ECM-remodeling	Gene0030	2.65400371078613	0.705860672783856	1.79477500883954	3.44819312409283
ECM-remodeling	Gene0031	1.40581809573076	1.38195015803134	0.0470899370809553	3.61161600221322
ECM-remodeling	Gene0032	1.40402169647903	0.627465187969207	0.363504661627002	1.94061067390348
ECM-remodeling	Gene0033	1.63067402410446	1.16066339243344	0.421302907627407	3.34167305942112
ECM-remodeling	Gene0034	0.797085862773407	0.530890091437223	0.166303114828897	1.58720440115412
ECM-remodeling	Gene0035	0.358209675931368	0.395451530975509	0.0532787185480111	0.970643043897628
ECM-remodeling	Gene0036	1.15930717959719	0.924118490248211	0.119991847006965	2.32812437585717
ECM-remodeling	Gene0037	1.06582113769612	0.747846994692481	0.0813359061104893	1.91457561684728
ECM-remodeling	Gene0038	2.43676220654909	0.854731348364499	1.7508361965927	3.66533003186678
ECM-remodeling	Gene0039	0.935121885489675	0.61472654138203	0.242743562907054	1.72786334001655
ECM-remodeling	Gene0040	1.44988124494872	0.792465693945842	0.380784060296873	2.58933298081197
ECM-remodeling	Gene0041	1.60240495942542	0.996672164008146	0.435238893091512	3.05920401738993
ECM-remodeling	Gene0042	1.47756257026998	0.79995065406054	0.247035559476691	2.18525576976414
ECM-remodeling	Gene0043	1.04789926162701	0.727662741582653	0.213479074046994	2.1723581884309
ECM-remodeling	Gene0044	0.573745862891445	0.350714050020065	0.182036362501255	1.11270326327795
ECM-remodeling	Gene0045	1.27828688294432	1.17901390211582	0.0587207854981789	2.97996031324426
ECM-remodeling	Gene0046	0.779814281403116	0.792429669564984	0.0830989899391127	1.90526546180908
ECM-remodeling	Gene0047	2.30665822874198	1.27296532456193	1.43755809278403	4.49147565328541
ECM-remodeling	Gene0048	1.2548083875006	1.00534274830431	0.116848947177185	2.78162940991487
ECM-remodeling	Gene0049	0.955420359885334	0.632494917265867	0.127462194596255	1.59732042086125
ECM-remodeling	Gene0050	2.02300687712626	1.00280875385161	0.696347510864401	3.39316910592571
ECM-remodeling	Gene0051	0.498265989340612	0.452629549669467	0.0431195179824278	1.17678971510552
ECM-remodeling	Gene0052	1.93734119013865	1.19935375098673	0.486107632228749	3.72046039167022
ECM-remodeling	Gene0053	2.18725149677701	0.950711539064849	0.888200962899535	3.0427678123312
ECM-remodeling	Gene0054	0.999233866997938	0.539825333765941	0.40061608769875	1.7366441087652
ECM-remodeling	Gene0055	1.91865410469095	1.09547708840234	0.635762837841124	3.33554805583777
ECM-remodeling	Gene0056	1.57470809469531	1.30535747499263	0.148379863516065	3.43799253580897
ECM-remodeling	Gene0057	0.852455739622688	0.533423278818316	0.104973299371426	1.47313595675006
ECM-remodeling	Gene0058	0.306682839027315	0.158052361714335	0.057044626582537	0.451667582781338
ECM-remodeling	Gene0059	1.08595794184037	0.733188742041669	0.224144262314604	2.1149869044673
ECM-remodeling	Gene0060	1.68559873435002	0.882292235714898	0.394848723062008	2.71003599711127
ECM-remodeling	Gene0061	1.62485216542045	0.390868658014447	1.21639062661647	2.06586372827378
ECM-remodeling	Gene0062	2.14407836630618	1.00731399890388	0.597502826040695	3.23426712604976
ECM-remodeling	Gene0063	0.960949470481896	0.392889083685203	0.552424860255106	1.51819522468083
ECM-remodeling	Gene0064	1.20584142772879	1.00317091675053	0.210833737223534	2.82565528356312
ECM-remodeling	Gene0065	1.83411962830061	1.47598399164	0.254514129949658	3.76345314468785
ECM-remodeling	Gene0066	0.645015179483958	0.405878112163139	0.0618566775526388	1.04451784345284
ECM-remodeling	Gene0067	1.23086706275199	0.799435378945574	0.414196695207073	2.36289469316185
ECM-remodeling	Gene0068	1.29742619731619	0.768811065021552	0.6065792580923	2.45267130544189
ECM-remodeling	Gene0069	2.29432776096988	1.35467405922903	0.467606451426017	3.55137072638658
ECM-remodeling	Gene0070	1.18390814621417	0.752081643996947	0.198855237357188	2.10042006104329
ECM-remodeling	Gene0071	2.76925580872959	0.646237989039792	1.90376360297379	3.58891884644306
ECM-remodeling	Gene0072	0.72154711260545	0.599003427486279	0.0258840036712293	1.53744381026386
ECM-remodeling	Gene0073	1.68441814716477	0.755464457281508	0.796140638664486	2.75152805248997
ECM-remodeling	Gene0074	0.854589836489515	0.747662804124819	0.197341815214827	2.07961809760639
ECM-remodeling	Gene0075	2.08476367346347	0.827172716361902	1.10334963581992	3.14294477151824
ECM-remodeling	Gene0076	1.13652735763089	0.620955228409471	0.327077210808064	2.05048914621036
ECM-remodeling	Gene0077	1.67918975922596	0.842018483997327	0.592396136116871	2.51779443652211
ECM-remodeling	Gene0078	1.47275271737434	0.764960952076157	0.746658241012498	2.44097571266731
ECM-remodeling	Gene0079	0.566455240708801	0.476346655006956	0.0494061128702585	1.21626756928854
ECM-remodeling	Gene0080	0.986276500195924	0.583959971034572	0.26904828692729	1.66442761372261
ECM-remodeling	Gene0081	0.614159693927333	0.476257840869323	0.109081911042373	1.30318083420112
ECM-remodeling	Gene0082	0.498236630037121	0.491160333400007	0.0226415338092346	1.1568781506049
ECM-remodeling	Gene0083	0.79867205011177	0.397262243846013	0.357117705347052	1.34230925882649
ECM-remodeling	Gene0084	0.521857221631061	0.27586265415044	0.202756068632615	0.841838918385771
ECM-remodeling	Gene0085	0.433114395447268	0.297860896650195	0.0848918052809929	0.795258886013682
ECM-remodeling	Gene0086	0.708129178333556	0.571350535842395	0.264029637437687	1.57645736874119
ECM-remodeling	Gene0087	2.55490064632465	0.852600854406204	1.35474327354775	3.71579405128278
ECM-remodeling	Gene0088	0.55750569713306	0.487739271178279	0.217696960905	1.35574734224004
ECM-remodeling	Gene0089	1.03755646022988	1.28036589108213	0.0496873717974516	2.79260949395497
ECM-remodeling	Gene0090	0.873929487287398	0.779142730795663	0.151767178747764	2.11381740072372
ECM-remodeling	Gene0091	1.13652635665444	1.13757505792608	0.0788248453328051	2.60571351088439
ECM-remodeling	Gene0092	1.07951862177538	0.798407324574509	0.0489604254876469	1.95728408799781
ECM-remodeling	Gene0093	1.07416518822117	0.591257428088167	0.154083517133222	1.75559317707614
ECM-remodeling	Gene0094	0.915930763563702	0.596696875926153	0.224362278806827	1.67017397517099
ECM-remodeling	Gene0095	1.31707296235537	0.767154627937201	0.413420423799103	2.39381725925032
ECM-remodeling	Gene0096	1.88479952093615	0.92102882633471	0.755242812427855	3.29071515795034
ECM-remodeling	Gene0097	0.987892424290249	0.482509982479905	0.459040922387983	1.73013845459011
ECM-remodeling	Gene0098	1.32307059397232	0.593697304522567	0.342922063212643	1.78765521168835
ECM-remodeling	Gene0099	0.787223272944538	0.397718095706029	0.426158988569473	1.38865155119696
ECM-remodeling	Gene0100	1.4009754971905	0.806366058206645	0.5036879385951	2.39017495987259
antigen-presenting	Gene0001	0.993119575375215	0.344488109262096	0.535161856910633	1.46266810633354
antigen-presenting	Gene0002	1.24683557785554	0.923236589170186	0.155181271220153	2.28791572316907
antigen-presenting	Gene0003	2.05738637563811	1.00348535723948	0.774903813372687	3.38480068158947
antigen-presenting	Gene0004	1.50214560531761	1.32616861847692	0.044590262867637	3.29766214454899
antigen-presenting	Gene0005	2.21399568518133	0.829292055928431	0.898772803691959	3.00565966539902
antigen-presenting	Gene0006	0.772888544881336	0.483110019794367	0.279899579195657	1.54449648437349
antigen-presenting	Gene0007	2.01145105002152	0.838596004771614	1.24827489910032	3.30307079951176
antigen-presenting	Gene0008	1.13307847879061	0.872264032360794	0.123433712202734	2.24313238651352
antigen-presenting	Gene0009	1.1875958962965	1.16728280289649	0.291142793973438	3.1696841012492
antigen-presenting	Gene0010	0.580380552458841	0.54872258032614	0.0503270502555677	1.42011199677029
antigen-presenting	Gene0011	1.4177154796189	0.6808109948155	0.610882515003652	2.34936542727835
antigen-presenting	Gene0012	1.05632097595282	0.638277302135799	0.147883754419398	1.76697661757085
antigen-presenting	Gene0013	0.821956350526659	0.855977900772677	0.174196422881827	2.25782217691523
antigen-presenting	Gene0014	1.56663762524351	0.601667010111816	0.650083644697071	2.28496548169041
antigen-presenting	Gene0015	0.806173581613761	0.567287214214424	0.08909529737266	1.59224612817964
antigen-presenting	Gene0016	1.808802228664	0.966875645177397	0.406516809601464	3.07370253308874
antigen-presenting	Gene0017	3.46008505878346	1.40921433430531	1.25787149226539	4.85688844982666
antigen-presenting	Gene0018	1.70728730422274	1.67393156535239	0.278062994489656	3.99049446584357
antigen-presenting	Gene0019	1.88489754943821	1.1848692372523	0.357143922026548	3.38772654689675
antigen-presenting	Gene0020	0.932165915036273	0.367532571467061	0.404487337224572	1.41987010202447
antigen-presenting	Gene0021	3.30674317431698	0.491395288930388	2.63369740344375	3.78629212248559
antigen-presenting	Gene0022	1.415432502765	0.641170420319861	0.433707511359168	2.06866213691896
antigen-presenting	Gene0023	1.0889240972794	0.904174435260377	0.0418499602772669	2.41848081174046
antigen-presenting	Gene0024	3.85060035375459	1.45512648272901	2.00378081030319	5.62295586314179
antigen-presenting	Gene0025	3.42494590369063	0.877315016781092	2.45228074106419	4.57117770643662
antigen-presenting	Gene0026	0.833052977180376	0.91555941514453	0.0396475291719602	2.36752378565823
antigen-presenting	Gene0027	0.807882794515608	0.449954139918054	0.149825719016576	1.29119488191022
antigen-presenting	Gene0028	1.71185757623702	0.683428981668968	0.794065394992415	2.53572158500481
antigen-presenting	Gene0029	1.27614044687844	1.13945122177334	0.18908476802012	3.01644500069303
antigen-presenting	Gene0030	0.7646211873715	0.54011302852487	0.451624507279613	1.70803619468196
antigen-presenting	Gene0031	1.14095850043803	0.788408624749906	0.124344305565793	2.09830032476967
antigen-presenting	Gene0032	0.87079516849574	0.758621320300325	0.193503152680158	2.10324531900026
antigen-presenting	Gene0033	0.884429856031898	0.753585756526569	0.186164806223837	1.76205078172839
antigen-presenting	Gene0034	0.692691652241149	0.79633196601227	0.00487651530912736	2.00435927211934
antigen-presenting	Gene0035	0.643019760914785	0.429721894056275	0.37365618614218	1.38774779591166
antigen-presenting	Gene0036	1.01883234310324	1.12416564187117	0.123273084081409	2.69325940564504
antigen-presenting	Gene0037	2.89866326418403	1.44345505476955	1.51832258401435	5.16792016093937
antigen-presenting	Gene0038	1.13581500099045	0.707224782850807	0.399598992288656	2.29527279794375
antigen-presenting	Gene0039	0.594077151507136	0.653996415853161	0.0290789156067544	1.55039674706013
antigen-presenting	Gene0040	2.32959078415376	1.57639701718946	0.449088901563588	4.55921536539023
antigen-presenting	Gene0041	1.35100595416789	1.14023867272727	0.253722815968311	3.0610477905579
antigen-presenting	Gene0042	0.882150111874329	0.56184055661558	0.242608870030748	1.63858192652298
antigen-presenting	Gene0043	2.12458971371461	1.31279812852806	0.506199934958756	3.71189926055124
antigen-presenting	Gene0044	2.48951701185743	1.09207425268065	1.13961788521985	3.96029916552973
antigen-presenting	Gene0045	1.28374974212065	0.445705031974778	0.726972281794337	1.95358202026822
antigen-presenting	Gene0046	3.08565713017102	1.40496835296255	0.899554712328387	4.34132101584661
antigen-presenting	Gene0047	1.59437262044897	0.974924021753781	0.387146029937374	2.58866030989955
antigen-presenting	Gene0048	3.55425400327168	0.805501323084285	2.67994223731035	4.49707813623458
antigen-presenting	Gene0049	1.71223495600316	1.49731946249799	0.28782286648493	4.05777934947321
antigen-presenting	Gene0050	0.44753794914057	0.661590710644767	0.0341672532696974	1.59775317297881
antigen-presenting	Gene0051	1.13955591051464	1.13105785656991	0.462324098119753	3.11233460136442
antigen-presenting	Gene0052	1.96086169857399	0.993029173467449	0.486553808271801	3.23461089718428
antigen-presenting	Gene0053	2.33783550919456	1.11959583041543	0.850631980030232	3.70767704210712
antigen-presenting	Gene0054	0.868588786510772	0.711783356410265	0.133208894765206	1.92073282668569
antigen-presenting	Gene0055	1.09937224607396	0.737100905163163	0.135382133155868	1.97971306599081
antigen-presenting	Gene0056	1.15339322275118	0.948754015739886	0.254004496552615	2.6625753103052
antigen-presenting	Gene0057	1.38594426173507	1.07297008237054	0.307990313771133	2.59676767143957
antigen-presenting	Gene0058	0.44611648795085	0.354322608618989	0.0754519527909123	0.914530062073626
antigen-presenting	Gene0059	1.23736072018194	1.21930865385259	0.145151446267597	3.26102889844546
antigen-presenting	Gene0060	2.52619597147749	1.29667207355111	1.03636252671689	4.36456081493398
antigen-presenting	Gene0061	0.816282418581253	0.743183194755824	0.160972655695372	2.07451726443394
antigen-presenting	Gene0062	1.04670498333659	0.798134423273526	0.101958070140897	2.20418439432355
antigen-presenting	Gene0063	1.2118293006231	0.805794077111966	0.318068618292201	2.34065406532346
antigen-presenting	Gene0064	0.666757922471486	0.747844605530387	0.126618699035206	1.79934616817662
antigen-presenting	Gene0065	0.72359632942882	0.792085724517164	0.104187114581578	1.92728577500902
antigen-presenting	Gene0066	1.24818655173072	1.57747071563004	0.190867657464673	3.97152675336351
antigen-presenting	Gene0067	0.639792272675204	0.366243557562797	0.200535088202174	1.09133430151946
antigen-presenting	Gene0068	2.01814951211312	1.18621875112016	0.372251955094533	3.19262329670265
antigen-presenting	Gene0069	1.20218190889777	0.806923746040067	0.199588518275955	2.29575595963455
antigen-presenting	Gene0070	1.28822736792085	1.11662643970873	0.12075181905898	2.59091903829299
antigen-presenting	Gene0071	0.791483482572916	0.729566324332462	0.142434424160673	1.87706633089839
antigen-presenting	Gene0072	0.519718851204639	0.510673803926942	0.111472340888773	1.2802194652207
antigen-presenting	Gene0073	1.56615094158205	1.22777835804426	0.248167077678094	3.0534016088356
antigen-presenting	Gene0074	1.44737729676097	1.29930567440582	0.30623838498847	3.51274194986108
antigen-presenting	Gene0075	1.9145130696734	1.01510170435137	0.499605912169841	3.28033462439593
antigen-presenting	Gene0076	1.48898482698342	0.971579423063948	0.148487849087882	2.49154848165444
antigen-presenting	Gene0077	1.17179090746967	1.00835212886054	0.099843159422104	2.55482692503469
antigen-presenting	Gene0078	0.727947559561954	0.523938877584305	0.114622759796303	1.33169569221001
antigen-presenting	Gene0079	2.21409536486617	1.18827370828682	0.872898587041951	3.85006840074089
antigen-presenting	Gene0080	1.02992247296368	0.894346200205089	0.286349480873155	2.51506458853098
antigen-presenting	Gene0081	1.5798704122976	1.27112574987374	0.283032032306517	3.65419767339336
antigen-presenting	Gene0082	0.771113800596155	0.669861282237701	0.0970582619177098	1.70710922772161
antigen-presenting	Gene0083	0.736133007127392	0.582913734355975	0.0923140857767969	1.54142345648044
antigen-presenting	Gene0084	0.842930338046	0.680833421137443	0.284158314560873	1.97866153731574
antigen-presenting	Gene0085	0.453290485849901	0.284323263353945	0.212420848087961	0.887129891031259
antigen-presenting	Gene0086	3.61975434539212	1.82289617675836	1.34401797233129	5.85384981372634
antigen-presenting	Gene0087	1.87169453717956	1.09830528272681	0.505872011402985	3.16688911476315
antigen-presenting	Gene0088	1.90579765712321	0.996477077525947	0.786939916497329	3.2965812449591
antigen-presenting	Gene0089	0.859546465509004	0.517019531262066	0.327775518967867	1.66715869374103
antigen-presenting	Gene0090	2.27498107330483	0.946757703213725	0.873743861402284	3.14240835614004
antigen-presenting	Gene0091	0.894552849277629	0.69678921496422	0.153245355060522	1.83353453889507
antigen-presenting	Gene0092	1.01535796017408	0.508989923977041	0.378183298338044	1.72069839394216
antigen-presenting	Gene0093	1.31703456811469	0.70347039893791	0.715915147204268	2.44523343703676
antigen-presenting	Gene0094	1.34475276978897	0.807886935142579	0.516323528794024	2.24538528424443
antigen-presenting	Gene0095	2.05209814370405	0.518967482873251	1.35722473235938	2.59210059970516
antigen-presenting	Gene0096	0.976788799484584	0.418072557715686	0.487857352603921	1.57319888493096
antigen-presenting	Gene0097	0.790431317477846	0.87370132730621	0.0298945142423595	1.93939667804412
antigen-presenting	Gene0098	1.01522518601263	0.666765635322624	0.337798128886796	2.00305707576548
antigen-presenting	Gene0099	1.58034867048295	1.29824761012627	0.240470738012197	3.47360139702566
antigen-presenting	Gene0100	1.84056554802702	0.702314064544449	1.12855698629334	2.81438523628528
IFN-stress	Gene0001	1.35248016220097	0.731547889613139	0.290002108722098	2.05942699260599
IFN-stress	Gene0002	0.815962891634125	0.701787147339226	0.0977350045504917	1.92130180793317
IFN-stress	Gene0003	1.47161024755099	1.1198849938799	0.4815487983644	2.97267733673843
IFN-stress	Gene0004	1.00593544973182	0.668774865892173	0.168218836281944	1.8571382684092
IFN-stress	Gene0005	2.24897451156359	0.704454132510479	1.69705557724543	3.39046852823471
IFN-stress	Gene0006	0.614862871743433	0.549031432195888	0.0431973526587839	1.49843437246377
IFN-stress	Gene0007	0.856233420861038	0.487934692582242	0.271477995435809	1.46057699097241
IFN-stress	Gene0008	0.828756823271413	0.640087826669752	0.264768243184807	1.90723451484188
IFN-stress	Gene0009	1.94775157927363	1.20645668436719	0.445889163952428	3.49929058955289
IFN-stress	Gene0010	1.32819639076016	0.777112469894455	0.295006930720447	2.39509170648185
IFN-stress	Gene0011	0.777995335908147	0.429352481157491	0.154722563244878	1.23196446088843
IFN-stress	Gene0012	0.684798774731181	0.62176256119837	0.210793919776727	1.68238331486793
IFN-stress	Gene0013	0.720701979047051	0.826943417408439	0.0888978175829142	2.13956231979436
IFN-stress	Gene0014	1.0732940973078	0.673150506014456	0.246532759624917	1.94199917850258
IFN-stress	Gene0015	1.04593976576514	0.617327292301913	0.245132656743173	1.72114273424235
IFN-stress	Gene0016	3.13597846315391	1.62635335067679	1.27407146146946	5.63763006432762
IFN-stress	Gene0017	1.09003686339753	0.693610169041915	0.417933866209041	2.06954176092857
IFN-stress	Gene0018	0.776701276206467	0.493574112321299	0.176385376664973	1.30032946104583
IFN-stress	Gene0019	0.656192141464823	0.487097354284332	0.190110773764502	1.36246808453615
IFN-stress	Gene0020	0.63362662011362	0.592692784428169	0.0535041357733332	1.47761145549585
IFN-stress	Gene0021	1.07605568790172	0.830288102872205	0.196732152356373	2.37598781176585
IFN-stress	Gene0022	2.66439167911123	0.658033304519493	1.66764519186852	3.45939449340987
IFN-stress	Gene0023	3.8692275023555	0.804086514961841	2.85681079256626	5.04679591808247
IFN-stress	Gene0024	0.568595737290122	0.721446324091715	0.0619892313892039	1.78770640041707
IFN-stress	Gene0025	1.46354401640753	0.691042458799811	0.644595217129693	2.44089399569051
IFN-stress	Gene0026	2.65754706438645	1.39001252977838	1.50670563343966	4.69880204452896
IFN-stress	Gene0027	5.04903319283466	1.09263118765517	3.37177698815781	6.22580060530414
IFN-stress	Gene0028	1.50194013497725	1.1384904883682	0.441428476010748	3.03879989795046
IFN-stress	Gene0029	2.08105443457148	0.779678508932734	1.18282995386896	3.30365426236554
IFN-stress	Gene0030	4.97414948946228	1.14676822575223	3.416960093533	6.1746430348466
IFN-stress	Gene0031	1.20996554519856	0.991645999116569	0.18612141567719	2.42999222201321
IFN-stress	Gene0032	1.84464612941908	1.53313984227552	0.185468681169706	4.04769733316622
IFN-stress	Gene0033	2.36829715208591	0.670133434108539	1.61739251835047	3.28800495562027
IFN-stress	Gene0034	1.01788846947657	0.573449992128547	0.579827386585763	1.82120211383826
IFN-stress	Gene0035	1.56707772399835	0.867566186127504	0.414533688049868	2.5888190792556
IFN-stress	Gene0036	0.849503614010889	1.00064064809875	0.0857892823141691	2.5751052758411
IFN-stress	Gene0037	1.23514683998199	1.095977481279	0.145838906432747	2.42717785075899
IFN-stress	Gene0038	0.945728786031592	0.804533070006093	0.0526682337888112	2.01614268377158
IFN-stress	Gene0039	2.0455863691414	1.19439586255414	0.875154034757956	3.76955346979882
IFN-stress	Gene0040	1.86785761422506	0.78022616602171	1.13695252949305	2.76878302040246
IFN-stress	Gene0041	2.21655291326492	1.39879723332536	0.785114090793434	4.48018752500019
IFN-stress	Gene0042	1.76181448976471	1.00722115228003	0.824876405501934	3.36955769070218
IFN-stress	Gene0043	1.43249886835337	0.919610760727705	0.329623416747656	2.80165503793668
IFN-stress	Gene0044	1.98365585382197	1.27605181148856	0.189735319764278	3.34125177100331
IFN-stress	Gene0045	0.619710048524481	0.575549447833157	0.126924946624135	1.5756735270654
IFN-stress	Gene0046	0.760047862860337	0.552807644769741	0.354996536496628	1.55584080918713
IFN-stress	Gene0047	1.19878606812137	0.829454036798319	0.113635951826444	1.94249565403099
IFN-stress	Gene0048	1.22770557395994	0.681378942231766	0.528014284698762	2.26321437185286
IFN-stress	Gene0049	1.37007914555618	0.910537415286972	0.206840569908823	2.70140989677399
IFN-stress	Gene0050	2.5978515017253	1.27607189315714	0.658399536469014	3.71098169940946
IFN-stress	Gene0051	0.982419469964259	0.717299994193073	0.304632803820806	2.09171418723157
IFN-stress	Gene0052	1.24598547301284	0.407825954324552	0.828122918866485	1.8804536016369
IFN-stress	Gene0053	0.777078565691555	0.576475788781222	0.0614881103079395	1.53833813915604
IFN-stress	Gene0054	1.50732899595858	0.923208765777521	0.626850425440558	3.04222497107114
IFN-stress	Gene0055	1.04901239221266	0.880331293173368	0.181569009515707	2.24960741148425
IFN-stress	Gene0056	1.31462726415238	0.809177930257949	0.393757792849519	2.57214558971415
IFN-stress	Gene0057	0.556980334500271	0.387865852023885	0.156005025629259	1.05205264716619
IFN-stress	Gene0058	0.968913769235754	0.576365741969984	0.25015962279814	1.7150493760031
IFN-stress	Gene0059	2.69037966047572	1.56645492064634	0.404860403794838	4.39600721000417
IFN-stress	Gene0060	2.52105784673913	1.46223086086619	0.508006434360611	4.5931099546926
IFN-stress	Gene0061	0.841180063864207	0.751614845519057	0.064955820552026	1.6323971640047
IFN-stress	Gene0062	1.16287375279948	0.409342100533814	0.72649908859901	1.80024717935662
IFN-stress	Gene0063	0.673868775462533	0.58429265088979	0.0164577876837138	1.47725397568202
IFN-stress	Gene0064	0.829448069198774	0.890637146544821	0.138165585200798	2.33617385775519
IFN-stress	Gene0065	1.43276775199092	0.867296248244815	0.374880581020496	2.57493651361185
IFN-stress	Gene0066	1.67475357414678	1.18518580132492	0.178255345873843	2.87983165441458
IFN-stress	Gene0067	0.798973177543812	0.698801424384533	0.0783754681438094	1.896958573347
IFN-stress	Gene0068	0.975110105070028	0.77830495874071	0.174430438835658	2.11473345867482
IFN-stress	Gene0069	1.20742889369238	0.799013254477328	0.518475661155418	2.53844314152805
IFN-stress	Gene0070	0.995469175498683	0.775710998269786	0.0904078922161073	2.14122243199925
IFN-stress	Gene0071	1.77618237280503	1.2170370989878	0.197080667987403	3.03972045461583
IFN-stress	Gene0072	0.765943916462844	0.517717353842496	0.313315851261998	1.4379289777153
IFN-stress	Gene0073	2.00441138806322	1.09620866541673	0.585077448393016	3.51218929024891
IFN-stress	Gene0074	1.01939775539277	0.987977550381527	0.0614390544084478	2.31222834162664
IFN-stress	Gene0075	0.888509721268608	0.409843530786873	0.350831408597092	1.404043651827
IFN-stress	Gene0076	0.990135443432098	0.762407242569524	0.146065224401779	1.90359892545205
IFN-stress	Gene0077	1.40310323687783	0.442815081657182	0.935685127313496	1.88986588939834
IFN-stress	Gene0078	1.5718306738991	1.51688125912927	0.0071679502231548	3.42102218490534
IFN-stress	Gene0079	0.548922726760228	0.526550212657601	0.0386689301415863	1.31964776174424
IFN-stress	Gene0080	0.803996761646539	0.766536272505667	0.0142049452307962	1.70424794051271
IFN-stress	Gene0081	2.22106197595413	1.43864389847144	0.175013938591904	3.85117090040537
IFN-stress	Gene0082	1.64468957681375	1.03007612442387	0.308558030046579	2.79658223561889
IFN-stress	Gene0083	0.848671707242847	0.628144186217823	0.0532050245165864	1.43161351496873
IFN-stress	Gene0084	1.81135136959643	1.27865809576921	0.543220646768481	3.47871897812532
IFN-stress	Gene0085	0.965404225372051	0.423815515204112	0.469352618571538	1.55058987590094
IFN-stress	Gene0086	0.7546981563159	0.154659156439064	0.560591880984078	0.959158630731392
IFN-stress	Gene0087	0.848602662363907	0.465763062090357	0.188101269063176	1.35797252639741
IFN-stress	Gene0088	1.54521952473879	1.00324082545705	0.176691203604025	2.60245872096752
IFN-stress	Gene0089	2.51732796210282	1.58673707919839	1.11080787319372	5.02339710807015
IFN-stress	Gene0090	2.6136571207382	0.718223550103413	1.7485909719236	3.58275728957343
IFN-stress	Gene0091	1.10735921010753	0.636511906907977	0.26696163362023	2.03575747966758
IFN-stress	Gene0092	1.87279329436704	0.93635144456104	0.641173093167005	2.96910487380336
IFN-stress	Gene0093	0.322201571966608	0.408069173280937	0.0731368847937724	1.03332276768162
IFN-stress	Gene0094	0.800301079668614	0.610214200241488	0.0519595141272755	1.48680939884588
IFN-stress	Gene0095	1.32110144832542	1.14851397181667	0.0108661197289813	2.83951253903735
IFN-stress	Gene0096	0.410215592677429	0.388565014537913	0.0229869207963652	0.845302799149914
IFN-stress	Gene0097	0.982098995924245	0.845807029402328	0.19720769500478	2.0607334775325
IFN-stress	Gene0098	0.993771533650744	0.724806728260308	0.205230570615587	1.96933464819854
IFN-stress	Gene0099	2.49934932552697	1.22364144831753	1.1869573850567	4.18117286181279
IFN-stress	Gene0100	1.45628353036825	0.863822762619608	0.520835522409571	2.76991936676485
